lat,lng,depth
-27.396063,153.146795,-3.15
-27.396062,153.147045,-3.00
-27.395187,153.146792,-2.54
-27.395608,153.147208,-3.82
-27.395610,153.147036,-3.92
-27.395383,153.147207,-3.73
-27.394602,153.146813,-0.90
-27.394710,153.146793,-1.33
-27.394597,153.147046,-1.54
-27.394708,153.147061,-3.02
-27.394937,153.146792,-1.88
-27.394934,153.147056,-4.03
-27.394479,153.147192,-1.47
-27.394480,153.147040,-0.86
-27.394255,153.147205,-0.92
-27.394255,153.147031,-0.80
-27.396374,153.147301,-3.95
-27.396368,153.147552,-4.48
-27.396514,153.147298,-4.57
-27.396580,153.147641,-4.28
-27.396492,153.147805,-4.21
-27.396737,153.147871,-4.20
-27.396369,153.148058,-3.96
-27.395787,153.147297,-4.04
-27.395836,153.147297,-3.95
-27.395780,153.147552,-3.51
-27.395837,153.147549,-4.27
-27.395781,153.147804,-3.69
-27.396065,153.147298,-3.98
-27.395837,153.147803,-3.95
-27.396062,153.147552,-3.82
-27.396061,153.147804,-4.30
-27.395781,153.148057,-3.75
-27.395838,153.148057,-4.01
-27.395777,153.148310,-3.85
-27.395835,153.148309,-4.14
-27.396064,153.148056,-4.17
-27.396062,153.148311,-3.96
-27.395838,153.148561,-3.97
-27.396060,153.148563,-1.25
-27.396065,153.148814,-0.98
-27.396289,153.148567,-0.94
-27.395189,153.147297,-3.55
-27.395188,153.147549,-3.59
-27.395386,153.147298,-3.25
-27.395186,153.147803,-3.58
-27.395388,153.147551,-3.70
-27.395607,153.147866,-3.66
-27.395606,153.148524,-3.84
-27.395608,153.148306,-3.71
-27.395375,153.148526,-3.69
-27.395382,153.148303,-3.67
-27.394595,153.147300,-3.91
-27.394713,153.147300,-3.97
-27.394595,153.147548,-3.78
-27.394707,153.147549,-2.66
-27.394934,153.147296,-3.81
-27.394707,153.147802,-2.41
-27.394944,153.147550,-2.25
-27.394933,153.148054,-2.29
-27.395622,153.149322,-0.85
-27.394009,153.147548,-2.13
-27.394033,153.147550,-2.67
-27.394256,153.147295,-1.86
-27.394258,153.147561,-3.98
-27.393579,153.147546,-2.48
-27.393286,153.149838,-0.83
-27.393291,153.150075,-0.84
-27.393285,153.150333,-0.83
-27.393350,153.150122,-0.84
-27.393350,153.150340,-0.85
-27.393577,153.150080,-0.84
-27.393575,153.150333,-0.84
-27.603501,152.748557,-6.03
-27.603373,152.748422,-5.79
