lat,lng,depth
-26.979919,153.056525,-0.81
-26.979917,153.056306,-0.91
-26.979921,153.055980,-0.98
-26.979920,153.055769,-1.01
-26.979694,153.056750,-0.73
-26.979694,153.056513,-0.81
-26.979695,153.056279,-0.89
-26.979695,153.056044,-0.95
-26.979690,153.055799,-0.99
-26.979469,153.056974,-0.79
-26.979468,153.056738,-0.80
-26.979469,153.056476,-0.85
-26.979469,153.056225,-0.91
-26.979469,153.055984,-0.93
-26.979469,153.055799,-0.96
-26.979242,153.056987,-0.83
-26.979243,153.056731,-0.84
-26.979243,153.056491,-0.86
-26.979243,153.056246,-0.89
-26.979243,153.056001,-0.92
-26.979243,153.055761,-0.95
-26.979017,153.057014,-0.91
-26.979017,153.056802,-0.89
-26.979016,153.056510,-0.86
-26.979018,153.056305,-0.87
-26.979017,153.056036,-0.91
-26.979017,153.055776,-0.93
-26.978791,153.057010,-0.94
-26.978791,153.056810,-0.87
-26.978792,153.056512,-0.88
-26.978791,153.056278,-0.87
-26.978791,153.056011,-0.92
-26.978790,153.055788,-0.94
-26.978566,153.056747,-0.91
-26.978566,153.056455,-0.92
-26.978566,153.056293,-0.94
-26.978566,153.055977,-0.92
-26.978563,153.055800,-0.95
-26.978340,153.056681,-1.05
-26.978340,153.056485,-0.91
-26.978340,153.056286,-0.93
-26.978338,153.056054,-0.94
-26.978340,153.055800,-0.96
-26.978115,153.056162,-0.93
-26.978115,153.055935,-0.93
-26.978115,153.055700,-0.96
-26.977889,153.055351,-0.95
-26.977887,153.055282,-0.93
-26.977889,153.054967,-0.91
-26.977889,153.054769,-0.89
-26.977886,153.054540,-0.84
-26.977889,153.054279,-0.79
-26.977883,153.054036,-0.69
-26.977664,153.055422,-1.00
-26.977663,153.055294,-0.96
-26.977663,153.055044,-0.91
-26.977664,153.054777,-0.88
-26.977664,153.054532,-0.84
-26.977660,153.054279,-0.78
-26.977664,153.054031,-0.68
-26.977434,153.055415,-1.02
-26.977438,153.055251,-0.98
-26.977435,153.055044,-0.92
-26.977438,153.054789,-0.88
-26.977438,153.054530,-0.84
-26.977435,153.054283,-0.78
-26.977438,153.054038,-0.69
-26.977209,153.055423,-1.04
-26.977212,153.055278,-0.99
-26.977211,153.055044,-0.95
-26.977272,153.053783,-0.52
-26.977207,153.054794,-0.89
-26.977211,153.054541,-0.85
-26.977213,153.054285,-0.77
-26.977212,153.054038,-0.69
-26.977210,153.053769,-0.54
-26.976986,153.055417,-1.11
-26.976986,153.055288,-1.02
-26.976984,153.055040,-0.97
-26.976986,153.054785,-0.93
-26.976986,153.054523,-0.87
-26.976983,153.054284,-0.78
-26.976984,153.054037,-0.69
-26.976986,153.053784,-0.58
-26.976757,153.055295,-1.06
-26.976761,153.055042,-0.99
-26.976758,153.054788,-0.93
-26.976758,153.054539,-0.88
-26.976758,153.054287,-0.80
-26.976758,153.054031,-0.71
-26.976758,153.053786,-0.63
-26.976535,153.055297,-1.16
-26.976535,153.055042,-1.02
-26.976535,153.054789,-0.96
-26.976534,153.054538,-0.90
-26.976534,153.054283,-0.85
-26.976534,153.054035,-0.76
-26.976534,153.053781,-0.67
-26.976088,153.055316,-1.68
-26.976309,153.055043,-1.12
-26.976307,153.054789,-1.00
-26.976309,153.054538,-0.92
-26.976309,153.054272,-0.87
-26.976310,153.054022,-0.81
